transition,change_mode,old_gene_id,new_gene_id,reason_category,reason_detail,reason_source,confidence,bbh_pid,bbh_evalue,bbh_cov,old_reaction_count,new_reaction_count,old_reaction_ids,new_reaction_ids
DSM123 -> updated_consensus,add,,RPE_RS15630,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,MEPNabcpp
DSM123 -> updated_consensus,add,,RPE_RS15635,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,MEPNabcpp
DSM123 -> updated_consensus,add,,RPE_RS15775,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,CBL1tonex | FE3HOXabcpp
DSM123 -> updated_consensus,add,,RPE_RS15780,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,CBL1tonex | FE3HOXabcpp
DSM123 -> updated_consensus,add,,RPE_RS15785,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,CBL1tonex | FE3HOXabcpp
DSM123 -> updated_consensus,add,,RPE_RS15855,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,PPAKr
DSM123 -> updated_consensus,add,,RPE_RS15895,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,MCITL2
DSM123 -> updated_consensus,add,,RPE_RS15935,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,METDabcpp
DSM123 -> updated_consensus,add,,RPE_RS15945,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,METDabcpp | METabc
DSM123 -> updated_consensus,add,,RPE_RS15950,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,METDabcpp | METabc
DSM123 -> updated_consensus,add,,RPE_RS15955,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,METDabcpp | METabc
DSM123 -> updated_consensus,add,,RPE_RS15960,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,SERAT
DSM123 -> updated_consensus,add,,RPE_RS15975,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,NIT1b_1
DSM123 -> updated_consensus,add,,RPE_RS15980,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,NIT1b_1
DSM123 -> updated_consensus,add,,RPE_RS15985,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,NIT1b_1
DSM123 -> updated_consensus,add,,RPE_RS15995,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,4,,ETHSO3abcpp | ISETACabcpp | MSO3abcpp | SULFACabcpp
DSM123 -> updated_consensus,add,,RPE_RS16000,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,13,,FDMO1 | FDMO2 | FDMO2_1 | FDMO3 | FDMO3_1 | FDMO4 | FDMO4_1 | FDMO5_1 | FDMO6 | FDMO6_1 | FDMO_1 | FDMOtau | ISETACabcpp
DSM123 -> updated_consensus,add,,RPE_RS16005,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,4,,ETHSO3abcpp | ISETACabcpp | MSO3abcpp | SULFACabcpp
DSM123 -> updated_consensus,add,,RPE_RS16010,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,4,,ETHSO3abcpp | ISETACabcpp | MSO3abcpp | SULFACabcpp
DSM123 -> updated_consensus,add,,RPE_RS16015,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,FADRx
DSM123 -> updated_consensus,add,,RPE_RS16045,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,SUCOAS
DSM123 -> updated_consensus,add,,RPE_RS16050,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,SUCOAS
DSM123 -> updated_consensus,add,,RPE_RS16055,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,ADHEr
DSM123 -> updated_consensus,add,,RPE_RS16100,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,HXAND
DSM123 -> updated_consensus,add,,RPE_RS16105,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,HXAND
DSM123 -> updated_consensus,add,,RPE_RS16110,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,HXAND
DSM123 -> updated_consensus,add,,RPE_RS16160,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,HACD8i
DSM123 -> updated_consensus,add,,RPE_RS16455,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,PPK2r
DSM123 -> updated_consensus,add,,RPE_RS17180,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,CITL
DSM123 -> updated_consensus,add,,RPE_RS17185,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,CITL
DSM123 -> updated_consensus,add,,RPE_RS17190,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,CITL
DSM123 -> updated_consensus,add,,RPE_RS17230,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,3,,APH140 | APH160 | APH180
DSM123 -> updated_consensus,add,,RPE_RS17240,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,PC
DSM123 -> updated_consensus,add,,RPE_RS17300,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,3,,DNMPPA | DUTPDP | NTPP2
DSM123 -> updated_consensus,add,,RPE_RS17505,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,MAN1PT2
DSM123 -> updated_consensus,add,,RPE_RS17545,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,TDPGDH
DSM123 -> updated_consensus,add,,RPE_RS17585,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,FEENTER2tpp | SALCHS4abcpp
DSM123 -> updated_consensus,add,,RPE_RS18150,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,CYSS | CYSS_2
DSM123 -> updated_consensus,add,,RPE_RS18230,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,HKNDDH | HKNTDH
DSM123 -> updated_consensus,add,,RPE_RS18365,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,QUINtex
DSM123 -> updated_consensus,add,,RPE_RS18485,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,3,,ACALD | ADHEr | CHOLD
DSM123 -> updated_consensus,add,,RPE_RS18585,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,G3PT
DSM123 -> updated_consensus,add,,RPE_RS18595,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,4,,AMALT1 | AMALT2 | AMALT3 | AMALT4
DSM123 -> updated_consensus,add,,RPE_RS18620,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,GLYCK | GLYCK2
DSM123 -> updated_consensus,add,,RPE_RS18680,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,GTPH1
DSM123 -> updated_consensus,add,,RPE_RS18805,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,ADPRDP
DSM123 -> updated_consensus,add,,RPE_RS19060,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,FLDR2 | NADFADOR
DSM123 -> updated_consensus,add,,RPE_RS19155,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,SUCBZT1 | SUCBZT2
DSM123 -> updated_consensus,add,,RPE_RS19235,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,RZ5PP
DSM123 -> updated_consensus,add,,RPE_RS19240,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,ADOCBLS
DSM123 -> updated_consensus,add,,RPE_RS19285,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,2,,SULabc | TSULabc
DSM123 -> updated_consensus,add,,RPE_RS19310,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,PPAKr
DSM123 -> updated_consensus,add,,RPE_RS19315,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,PTA2
DSM123 -> updated_consensus,add,,RPE_RS19335,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,3,,CYO1b2_syn | CYO1bpp_syn | CYOO2pp
DSM123 -> updated_consensus,add,,RPE_RS19340,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,3,,CYO1b2_syn | CYO1bpp_syn | CYOO2pp
DSM123 -> updated_consensus,add,,RPE_RS19390,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,CD2abc1
DSM123 -> updated_consensus,add,,RPE_RS19395,flux_supported_gapfill_gene_added,Gene introduced with flux-supported missing reaction import from reference model.,D:\Project\ai_project\DSM123\workflow1\reaction_gene_relationships.csv; missing_reactions.csv,direct,,,,0,1,,NIT1b
